idx,date,code,company,title,target,opinion,analyst,broker
627903,2024-02-08,383220,F&F,고성장 이후 투자 확대로 비용 증가 구간에 진입 F&F(383220) 고성장 이후 투자 확대로 비용 증가 구간에 진입 고성장 이후 투자 확대로 비용 증가 구간에 진입,110000,Buy,"유정현,정한솔",대신증권
627902,2024-02-08,103140,풍산,탄탄한 탄약 수요 성장 기대 풍산(103140) 탄탄한 탄약 수요 성장 기대 탄탄한 탄약 수요 성장 기대,50000,Buy,이태환,대신증권
627894,2024-02-08,024110,기업은행,"4Q23 Review: 편안한 배당 기업은행(024110) 4Q23 Review: 편안한 배당 4Q23 지배주주순이익 5,570억원: 컨센서스 상회",15000,Buy,조아해,메리츠증권
627893,2024-02-08,079550,LIG넥스원,착실하게 미래를 준비하는 중 LIG넥스원(079550) 착실하게 미래를 준비하는 중 부진한 실적보다는 긍정적인 수주잔고 성장에 주목,140000,Buy,이지호,메리츠증권
627890,2024-02-08,010140,삼성중공업,4Q23 Review: 자신감에는 이유가 있다 삼성중공업(010140) 4Q23 Review: 자신감에는 이유가 있다 4Q23 Review: 자신감에는 이유가 있다,11000,Buy,변용진,하이투자증권
627889,2024-02-08,248070,솔루엠,4Q23 저점으로 계단식 성장 솔루엠(248070) 4Q23 저점으로 계단식 성장 4Q23 저점으로 계단식 성장,43000,Buy,고의영,하이투자증권
627888,2024-02-08,353200,대덕전자,완만한 회복의 각도 대덕전자(353200) 완만한 회복의 각도 완만한 회복의 각도,29000,Buy,고의영,하이투자증권
627886,2024-02-08,112040,위메이드,가까워진 나이트크로우 글로벌 위메이드(112040) 가까워진 나이트크로우 글로벌 가까워진 나이트크로우 글로벌,72000,Buy,윤예지,하이투자증권
627883,2024-02-08,247540,에코프로비엠,이미 엄청난 밸류에이션 프리미엄 반영 중 에코프로비엠(247540) 이미 엄청난 밸류에이션 프리미엄 반영 중 이미 엄청난 밸류에이션 프리미엄 반영 중,200000,Hold,정원석,하이투자증권
627881,2024-02-08,271560,오리온,동종업체 중 가장 빛나는 펀더멘털 오리온(271560) 동종업체 중 가장 빛나는 펀더멘털 동종업체 중 가장 빛나는 펀더멘털,160000,Buy,"이경신,이윤경",하이투자증권
627880,2024-02-08,204320,HL만도,4Q23 NDR 후기: 일보후퇴 이보전진 HL만도(204320) 4Q23 NDR 후기: 일보후퇴 이보전진 4Q23 NDR 후기: 일보후퇴 이보전진,50000,Buy,조희승,하이투자증권
627879,2024-02-08,105560,KB금융,"4Q23 Review: 뚜렷한 의지 KB금융(105560) 4Q23 Review: 뚜렷한 의지 4Q23 지배주주순이익 2,615억원: 컨센서스 큰 폭 하회",70000,Buy,조아해,메리츠증권
627878,2024-02-08,383220,F&F,4Q23 Review: 성숙기 F&F(383220) 4Q23 Review: 성숙기 4Q23 내수 부진 지속,100000,Buy,하누리,메리츠증권
627877,2024-02-08,139130,DGB금융지주,4Q23 Review: 리스크 관리 만전 DGB금융지주(139130) 4Q23 Review: 리스크 관리 만전 4Q23 지배주주순손실 369억원: 컨센서스 큰 폭 하회,10000,적극매수,조아해,메리츠증권
627876,2024-02-08,035760,CJ ENM,또 다시 어닝 서프라이즈 CJ ENM(035760) 또 다시 어닝 서프라이즈 4Q23 Review: 영업이익 587억원으로 시장 컨센서스 상회,85000,Buy,정지수,메리츠증권
627875,2024-02-07,057050,현대홈쇼핑,"4Q23 리뷰 : 파격적인 주주환원, 관건은 실적 턴어라운드 현대홈쇼핑(057050) 4Q23 리뷰 : 파격적인 주주환원, 관건은 실적 턴어라운드 4Q23 Review",61000,Buy,이진협,한화투자증권
627874,2024-02-07,323410,카카오뱅크,"견조한 성장과 축소되는 스프레드 카카오뱅크(323410) 견조한 성장과 축소되는 스프레드 4Q23 당기순이익 757억원(+25% YoY), 어닝 서프라이즈",23000,Sell,김도하,한화투자증권
627872,2024-02-07,316140,우리금융지주,"기대 배당금의 확대 우리금융지주(316140) 기대 배당금의 확대 4Q23 지배 순익 785억원(-84% YoY), 어닝 쇼크",18000,Buy,김도하,한화투자증권
627871,2024-02-07,271560,오리온,부담 없을 2024년 오리온(271560) 부담 없을 2024년 기대치에 부합한 4분기,130000,Buy,한유정,한화투자증권
627869,2024-02-07,012510,더존비즈온,"이것이 바로 진짜 턴어라운드 더존비즈온(012510) 이것이 바로 진짜 턴어라운드 4Q23 매출액 YoY 35%, 영업이익 202% 성장",57000,Buy,김소혜,한화투자증권
627868,2024-02-07,096770,SK이노베이션,수요 성장세 둔화에 배터리 실적 개선 지연 SK이노베이션(096770) 수요 성장세 둔화에 배터리 실적 개선 지연 4Q23 영업이익 726억원(컨센 대비 -77%),140000,Buy,윤용식,한화투자증권
627867,2024-02-07,011790,SKC,"단기 실적 부진하나, 중장기 성장 모멘텀 확보에 주목 SKC(011790) 단기 실적 부진하나, 중장기 성장 모멘텀 확보에 주목 4분기: 동박 실적 쇼크",110000,Buy,이용욱,한화투자증권
627866,2024-02-07,267270,HD현대건설기계,[4Q23 Review] 기업가치 제고가 가능한 시점 HD현대건설기계(267270) [4Q23 Review] 기업가치 제고가 가능한 시점 4Q23 Review: 영업이익 컨센서스 하회 북미와 인도/브라질 지역이 나머지 부진을 만회,76000,Buy,배성조,한화투자증권
627865,2024-02-07,000100,유한양행,2023P 실적 Review: 포트폴리오 관리가 필요하다 유한양행(000100) 2023P 실적 Review: 포트폴리오 관리가 필요하다 2023P 실적 Review: 포트폴리오 관리가 필요하다,110000,Buy,권해순,유진투자증권
627864,2024-02-07,031430,신세계인터내셔날,4Q23P Review: 옅어지기 시작한 종료 브랜드 영향 신세계인터내셔날(031430) 4Q23P Review: 옅어지기 시작한 종료 브랜드 영향 4Q23P Review: 옅어지기 시작한 종료 브랜드 영향,24000,Buy,이해니,유진투자증권
627861,2024-02-07,012510,더존비즈온,"4Q23 Review: 시장 기대치 크게 상회, 목표주가 상향 더존비즈온(012510) 4Q23 Review: 시장 기대치 크게 상회, 목표주가 상향 4Q23 Review: 시장 기대치 크게 상회, 목표주가 상향",57000,Buy,박종선,유진투자증권
627860,2024-02-07,096770,SK이노베이션,과매도 구간 SK이노베이션(096770) 과매도 구간 과매도 구간,200000,Buy,황성현,유진투자증권
627859,2024-02-07,007070,GS리테일,4Q23P Review: 저수익성 사업부 정리 GS리테일(007070) 4Q23P Review: 저수익성 사업부 정리 4Q23P Review: 저수익성 사업부 정리,34000,Buy,이해니,유진투자증권
627855,2024-02-07,006800,미래에셋증권,"4Q23 Review: 부진한 실적, 믿을 건 주주환원 미래에셋증권(006800) 4Q23 Review: 부진한 실적, 믿을 건 주주환원 4분기 실적 컨센서스 하회",8700,Trading Buy,우도형,IBK투자증권
627852,2024-02-07,000100,유한양행,렉라자 1차 급여 시작 유한양행(000100) 렉라자 1차 급여 시작 4Q23Re: 주요 사업 부진으로 컨센서스 하회,70000,Buy,하현수,유안타증권
627851,2024-02-07,316140,우리금융지주,"기대 이상의 배당과 주주환원 정책 우리금융지주(316140) 기대 이상의 배당과 주주환원 정책 투자의견 BUY 유지, 목표주가 17,000원으로 상향",17000,Buy,정태준,유안타증권
627850,2024-02-07,001430,세아베스틸지주,"날이 좋아도, 날이 좋지 않아도, 더 드립니다. 세아베스틸지주(001430) 날이 좋아도, 날이 좋지 않아도, 더 드립니다. 4Q23(P): 매출액 8,880억원, 영업이익 5억원",29000,Buy,이현수,유안타증권
627847,2024-02-07,010130,고려아연,"가장의 어깨는 무겁다 고려아연(010130) 가장의 어깨는 무겁다 4Q23(P): 매출액 2.4조원, 영업이익 1,970억원",51000,Hold,이현수,유안타증권
627846,2024-02-07,175330,JB금융지주,"가이던스 부합 예상 JB금융지주(175330) 가이던스 부합 예상 투자의견 HOLD 유지, 목표주가 11,000원으로 상향",11000,Hold,정태준,유안타증권
627845,2024-02-07,311320,지오엘리먼트,ALD는 가야 하는 길 지오엘리먼트(311320) ALD는 가야 하는 길 ALD는 가야 하는 길,0,Not Rated,-,상상인증권
627842,2024-02-07,323410,카카오뱅크,대환은 카뱅이다! 카카오뱅크(323410) 대환은 카뱅이다! 대환은 카뱅이다!,36000,Buy,박혜진,대신증권
627841,2024-02-07,028670,팬오션,대규모 증자 리스크 해소 팬오션(028670) 대규모 증자 리스크 해소 대규모 증자 리스크 해소,6500,Buy,"양지환,이지니",대신증권
627840,2024-02-07,020000,한섬,부진했지만 그래도 개선 중 한섬(020000) 부진했지만 그래도 개선 중 부진했지만 그래도 개선 중,27000,Buy,"유정현,정한솔",대신증권
627838,2024-02-07,096770,SK이노베이션,배터리 수익성 부진 지속 SK이노베이션(096770) 배터리 수익성 부진 지속 배터리 수익성 부진 지속,180000,Buy,위정원,대신증권
627830,2024-02-07,361610,SK아이이테크놀로지,2025 년의 고객사 다변화 주목 SK아이이테크놀로지(361610) 2025 년의 고객사 다변화 주목 2025 년의 고객사 다변화 주목,90000,매수,"박형우,권민규",SK증권
627829,2024-02-07,082740,HSD엔진,늘어날 수밖에 없는 D/F 수주잔고 HSD엔진(082740) 늘어날 수밖에 없는 D/F 수주잔고 늘어날 수밖에 없는 D/F 수주잔고,12000,매수,한승한,SK증권
627828,2024-02-07,010620,현대미포조선,"생각보다 더딘 공정, 4Q24 분기 흑전 예상 현대미포조선(010620) 생각보다 더딘 공정, 4Q24 분기 흑전 예상 생각보다 더딘 공정, 4Q24 분기 흑전 예상",100000,매수,한승한,SK증권
627827,2024-02-07,009540,HD한국조선해양,"삼호와 현중이 견인, 하반기부터 미포의 백업 HD한국조선해양(009540) 삼호와 현중이 견인, 하반기부터 미포의 백업 삼호와 현중이 견인, 하반기부터 미포의 백업",155000,매수,한승한,SK증권
627826,2024-02-07,138930,BNK금융지주,주주 환원 확대 노력 긍정적 BNK금융지주(138930) 주주 환원 확대 노력 긍정적 주주 환원 확대 노력 긍정적,8600,중립,설용진,SK증권
627825,2024-02-07,175330,JB금융지주,30%를 상회하는 총 주주 환원율 달성 JB금융지주(175330) 30%를 상회하는 총 주주 환원율 달성 30%를 상회하는 총 주주 환원율 달성,13500,매수,설용진,SK증권
627817,2024-02-07,316140,우리금융지주,4Q23 Review: 손실흡수능력 확충 우리금융지주(316140) 4Q23 Review: 손실흡수능력 확충 4Q23 지배주주순이익 785억원: 컨센서스 큰 폭 하회,16000,Buy,조아해,메리츠증권
627816,2024-02-07,031430,신세계인터내셔날,4Q23 Review: 다 떨었다 신세계인터내셔날(031430) 4Q23 Review: 다 떨었다 4Q23 Big Bath,23000,Buy,하누리,메리츠증권
627812,2024-02-07,006800,미래에셋증권,"4Q23 Review: 지속되는 우려 미래에셋증권(006800) 4Q23 Review: 지속되는 우려 4Q23 지배주주순손실 1,598억원: 컨센서스 큰 폭 하회",7000,Hold,조아해,메리츠증권
627810,2024-02-07,096770,SK이노베이션,"4Q23 Review: 첩첩산중 SK이노베이션(096770) 4Q23 Review: 첩첩산중 4Q23 Review: 예상된 이익 쇼크(정유 적자전환, SK On 적자지속)",150000,Buy,노우호,메리츠증권
627809,2024-02-07,178920,PI첨단소재,고멀티플이 정당화되기 어려운 구간 PI첨단소재(178920) 고멀티플이 정당화되기 어려운 구간 4Q23 Review: 가동률 재차 부진,24000,Hold,양승수,메리츠증권
627808,2024-02-07,175330,JB금융지주,4Q23 Review: 우려보다는 기대 JB금융지주(175330) 4Q23 Review: 우려보다는 기대 4Q23 지배주주순이익 926억원: 컨센서스 하회,13000,Buy,조아해,메리츠증권
627807,2024-02-07,329180,HD현대중공업,4Q23 Review: 서프라이즈와 기대 HD현대중공업(329180) 4Q23 Review: 서프라이즈와 기대 4분기 서프라이즈와 일회성 요인 2024 → 2025: 전 사업부 기대감 상향,175000,Buy,배기연,메리츠증권
627806,2024-02-07,009540,HD한국조선해양,4Q23 Review: 많은 일회성. 결론은 긍정적 HD한국조선해양(009540) 4Q23 Review: 많은 일회성. 결론은 긍정적 영업이익 컨센서스에 부합 4분기 주요 이슈 점검,0,N/A,배기연,메리츠증권
627805,2024-02-07,138930,BNK금융지주,4Q23 Review: 아쉬움은 뒤로 하고 BNK금융지주(138930) 4Q23 Review: 아쉬움은 뒤로 하고 4Q23 지배주주순손실 267억원: 컨센서스 큰 폭 하회,9000,Buy,조아해,메리츠증권
627804,2024-02-07,096770,SK이노베이션,배터리 부진의 장기화 SK이노베이션(096770) 배터리 부진의 장기화 배터리 부진의 장기화,160000,매수,김도현,SK증권
627803,2024-02-07,316140,우리금융지주,경상 실적만 기록해도 Turn around 기대 가능 우리금융지주(316140) 경상 실적만 기록해도 Turn around 기대 가능 경상 실적만 기록해도 Turn around 기대 가능,17000,매수,설용진,SK증권
627802,2024-02-07,031430,신세계인터내셔날,웬만한 악재는 다 나왔다 신세계인터내셔날(031430) 웬만한 악재는 다 나왔다 웬만한 악재는 다 나왔다,22000,매수,형권훈,SK증권
627801,2024-02-07,185750,종근당,보수적으로 봐도 이정도로 좋다 종근당(185750) 보수적으로 봐도 이정도로 좋다 보수적으로 봐도 이정도로 좋다,180000,매수,이동건,SK증권
627800,2024-02-07,226340,본느,"아메리칸 드림, 사상 최대 실적 기록 전망 본느(226340) 아메리칸 드림, 사상 최대 실적 기록 전망 아메리칸 드림, 사상 최대 실적 기록 전망",0,Not Rated,허선재,SK증권
627799,2024-02-07,226400,오스테오닉,FDA 승인 및 미국 수출 모멘텀에 주목 오스테오닉(226400) FDA 승인 및 미국 수출 모멘텀에 주목 FDA 승인 및 미국 수출 모멘텀에 주목,0,Not Rated,허선재,SK증권
627798,2024-02-07,263860,지니언스,보안의 영역이 점점 넓어진다 지니언스(263860) 보안의 영역이 점점 넓어진다 보안의 영역이 점점 넓어진다,0,Not Rated,나승두,SK증권
627797,2024-02-07,451760,컨텍,위성도 꿰어야 보배다 컨텍(451760) 위성도 꿰어야 보배다 위성도 꿰어야 보배다,0,Not Rated,나승두,SK증권
627795,2024-02-07,294870,HDC현대산업개발,25년 이후 가파른 매출 성장 HDC현대산업개발(294870) 25년 이후 가파른 매출 성장 25년 이후 가파른 매출 성장,23000,Buy,배세호,하이투자증권
627794,2024-02-07,375500,DL이앤씨,24년 착공 물량이 중요 DL이앤씨(375500) 24년 착공 물량이 중요 24년 착공 물량이 중요,52000,Buy,배세호,하이투자증권
627792,2024-02-07,001430,세아베스틸지주,쉽지 않은 업황이지만… 세아베스틸지주(001430) 쉽지 않은 업황이지만… 쉽지 않은 업황이지만…,29000,Buy,김윤상,하이투자증권
627791,2024-02-07,096770,SK이노베이션,나두 24년 상반기까진 눈높이 대폭 조정 SK이노베이션(096770) 나두 24년 상반기까진 눈높이 대폭 조정 나두 24년 상반기까진 눈높이 대폭 조정,200000,Buy,전유진,하이투자증권
627790,2024-02-07,010130,고려아연,업종 내 최선의 대안주 고려아연(010130) 업종 내 최선의 대안주 업종 내 최선의 대안주,590000,Buy,김윤상,하이투자증권
627788,2024-02-06,204320,HL만도,추가 실망보단 기대를 HL만도(204320) 추가 실망보단 기대를 추가 실망보단 기대를,56000,Buy,김귀연,대신증권
627787,2024-02-06,161390,한국타이어앤테크놀로지,P/Q가 받쳐줄 주가 한국타이어앤테크놀로지(161390) P/Q가 받쳐줄 주가 P/Q가 받쳐줄 주가,60000,Buy,김귀연,대신증권
627786,2024-02-06,043150,바텍,견고한 탑라인 성장과 아쉬운 마진 바텍(043150) 견고한 탑라인 성장과 아쉬운 마진 견고한 탑라인 성장과 아쉬운 마진,45000,Buy,한송협,대신증권
627785,2024-02-06,053210,스카이라이프,지연되는 수익성 개선 스카이라이프(053210) 지연되는 수익성 개선 지연되는 수익성 개선,6700,marketperform,김회재,대신증권
627780,2024-02-06,017670,SK텔레콤,호실적과 배당확대의 선순환 SK텔레콤(017670) 호실적과 배당확대의 선순환 호실적과 배당확대의 선순환,75000,매수,최관순,SK증권
627779,2024-02-06,361610,SK아이이테크놀로지,중장기 실적 눈높이의 현실화 SK아이이테크놀로지(361610) 중장기 실적 눈높이의 현실화 중장기 실적 눈높이의 현실화,85000,Buy,정원석,하이투자증권
627778,2024-02-06,004800,효성,지난해 4분기 실적부진 및 효성티앤에스의 회복 효성(004800) 지난해 4분기 실적부진 및 효성티앤에스의 회복 지난해 4분기 실적부진 및 효성티앤에스의 회복,87000,Buy,이상헌,하이투자증권
627777,2024-02-06,012750,에스원,올해 견조한 매출 상승세 및 주주환원정책 확대 에스원(012750) 올해 견조한 매출 상승세 및 주주환원정책 확대 올해 견조한 매출 상승세 및 주주환원정책 확대,75000,Buy,이상헌,하이투자증권
627776,2024-02-06,204320,HL만도,4Q23 Review: 잠깐 쉬어갑니다 HL만도(204320) 4Q23 Review: 잠깐 쉬어갑니다 4Q23 Review: 잠깐 쉬어갑니다,50000,Buy,조희승,하이투자증권
627775,2024-02-06,376300,디어유,물밑에서 바쁜 디어유 디어유(376300) 물밑에서 바쁜 디어유 4Q23 Review: 영업이익 기준 기대치 상회,40000,Buy,박수영,한화투자증권
627772,2024-02-06,161390,한국타이어앤테크놀로지,4Q23 Review: 타이어의 대장 한국타이어앤테크놀로지(161390) 4Q23 Review: 타이어의 대장 4Q23 Review: 타이어의 대장,60000,Buy,조희,하이투자증권
627771,2024-02-06,005300,롯데칠성,"보수적인 눈높이, 상향조정에 대한 기대 롯데칠성(005300) 보수적인 눈높이, 상향조정에 대한 기대 보수적인 눈높이, 상향조정에 대한 기대",200000,Buy,"이경신,이윤경",하이투자증권
627769,2024-02-06,195870,해성디에스,남은 관건은 회복의 속도 해성디에스(195870) 남은 관건은 회복의 속도 4Q23 Review: 연이은 재고조정으로 부진,65000,Buy,양승수,메리츠증권
627759,2024-02-05,002790,아모레G,4Q23 Review: MBS 중심 성장 아모레G(002790) 4Q23 Review: MBS 중심 성장 4Q23 Review: MBS 중심 성장,36000,Buy,이승은,유안타증권
627758,2024-02-05,090430,아모레퍼시픽,4Q23 Review: 희망은 북미 & CosRX 아모레퍼시픽(090430) 4Q23 Review: 희망은 북미 & CosRX 4Q23 Review: 희망은 북미 & CosRX,145000,Buy,이승은,유안타증권
627757,2024-02-05,005930,삼성전자,"NDR Review, 메모리 중심의 수익성 회복 지속 삼성전자(005930) NDR Review, 메모리 중심의 수익성 회복 지속 NDR Review, 메모리 중심의 수익성 회복 지속",95000,Buy,백길현,유안타증권
627756,2024-02-05,035420,NAVER,AI에 의한 성장성 제고 기대 NAVER(035420) AI에 의한 성장성 제고 기대 AI에 의한 성장성 제고 기대,290000,Buy,이창영,유안타증권
627754,2024-02-05,128940,한미약품,기대되는 LA- Triple agonist 한미약품(128940) 기대되는 LA- Triple agonist 기대되는 LA- Triple agonist,420000,Buy,하현수,유안타증권
627750,2024-02-05,017670,SK텔레콤,주주가치 제고를 최우선으로 SK텔레콤(017670) 주주가치 제고를 최우선으로 주주가치 제고를 최우선으로,62000,Buy,"정지수,김민영",메리츠증권
627739,2024-02-05,128940,한미약품,순항 중인 매출 성장과 비만 파이프라인 한미약품(128940) 순항 중인 매출 성장과 비만 파이프라인 순항 중인 매출 성장과 비만 파이프라인,430000,Buy,김준영,메리츠증권
627734,2024-02-05,361610,SK아이이테크놀로지,4Q23 Review: 주력 사업에 집중 SK아이이테크놀로지(361610) 4Q23 Review: 주력 사업에 집중 4Q23 Review: 주력 사업에 집중,130000,Buy,노우호,메리츠증권
627733,2024-02-05,015760,한국전력,먼저 오른 도쿄전력이 시사하는 그림 한국전력(015760) 먼저 오른 도쿄전력이 시사하는 그림 먼저 오른 도쿄전력이 시사하는 그림,28000,Buy,"문경원,윤동준",메리츠증권
627732,2024-02-05,035420,NAVER,AI 수익 성과 첫 공개한 실적 NAVER(035420) AI 수익 성과 첫 공개한 실적 AI 수익 성과 첫 공개한 실적,290000,Buy,"이효진,강하라",메리츠증권
627729,2024-02-05,010950,S-Oil,단기 트레이딩 구간 S-Oil(010950) 단기 트레이딩 구간 단기 트레이딩 구간,90000,Buy,위정원,대신증권
627723,2024-02-05,010950,S-Oil,"재고손실 영향, 이익체력은 견조 S-Oil(010950) 재고손실 영향, 이익체력은 견조 재고손실 영향, 이익체력은 견조",105000,매수,김도현,SK증권
627721,2024-02-05,035420,NAVER,영업이익 앞자리 4 의 의미 NAVER(035420) 영업이익 앞자리 4 의 의미 영업이익 앞자리 4 의 의미,290000,매수,남효지,SK증권
627720,2024-02-05,128940,한미약품,견조한 실적 속 파이프라인 가치에 주목 한미약품(128940) 견조한 실적 속 파이프라인 가치에 주목 견조한 실적 속 파이프라인 가치에 주목,440000,매수,이동건,SK증권
627719,2024-02-05,340570,티앤엘,보다 더 꾸준할 필요가 있다 티앤엘(340570) 보다 더 꾸준할 필요가 있다 보다 더 꾸준할 필요가 있다,54000,매수,이동건,SK증권
627718,2024-02-05,054950,제이브이엠,"지속될 호실적, 리레이팅 가능성에도 주목 제이브이엠(054950) 지속될 호실적, 리레이팅 가능성에도 주목 지속될 호실적, 리레이팅 가능성에도 주목",39000,매수,이동건,SK증권
627717,2024-02-05,000270,기아,웰컴투 기아 기아(000270) 웰컴투 기아 웰컴투 기아,150000,매수,윤혁진,SK증권
627713,2024-02-05,402340,SK스퀘어,동일한 가정으로 목표주가 상향 SK스퀘어(402340) 동일한 가정으로 목표주가 상향 동일한 가정으로 목표주가 상향,74000,매수,최관순,SK증권
627712,2024-02-05,267260,HD현대일렉트릭,4Q23 Review: 일회성없이 어닝서프 HD현대일렉트릭(267260) 4Q23 Review: 일회성없이 어닝서프 4Q23 Review: 일회성없이 어닝서프,130000,매수,나민식,SK증권
627705,2024-02-05,066970,엘앤에프,중장기 캐파 및 실적 추정치 하향 엘앤에프(066970) 중장기 캐파 및 실적 추정치 하향 중장기 캐파 및 실적 추정치 하향,200000,Buy,정원석,하이투자증권
627704,2024-02-05,005930,삼성전자,당분간 보수적 접근 권고 삼성전자(005930) 당분간 보수적 접근 권고 당분간 보수적 접근 권고,87000,Buy,송명섭,하이투자증권
627701,2024-02-05,035420,NAVER,"비용 통제 확인, 업황만 반등한다면 NAVER(035420) 비용 통제 확인, 업황만 반등한다면 비용 통제 확인, 업황만 반등한다면",280000,Buy,윤예지,하이투자증권
627700,2024-02-05,267260,HD현대일렉트릭,"수익성 Surprise ! 일회성 극히 일부, 대부분 구조적 !! HD현대일렉트릭(267260) 수익성 Surprise ! 일회성 극히 일부, 대부분 구조적 !! 수익성 Surprise ! 일회성 극히 일부, 대부분 구조적 !!",135000,Buy,성종화,이베스트증권
627694,2024-02-05,361610,SK아이이테크놀로지,EV 수요의 불확실성 SK아이이테크놀로지(361610) EV 수요의 불확실성 EV 수요의 불확실성,75000,Hold,황성현,유진투자증권
627693,2024-02-05,128940,한미약품,밸류에이션 프리미엄이 정당화되는 제약사 (4Q 2023P review 한미약품(128940) 밸류에이션 프리미엄이 정당화되는 제약사 (4Q 2023P review 밸류에이션 프리미엄이 정당화되는 제약사 (4Q 2023P review,440000,Buy,권해순,유진투자증권
627692,2024-02-05,098460,고영,"4Q23 Review: 전분기 대비 회복세 지속, 반도체 검사 장비 시장 진입 기대 고영(098460) 4Q23 Review: 전분기 대비 회복세 지속, 반도체 검사 장비 시장 진입 기대 4Q23 Review: 전분기 대비 회복세 지속, 반도체 검사 장비 시장 진입 기대",21000,Buy,박종선,유진투자증권
627691,2024-02-05,035420,NAVER,수익성 강화 노력의 결실 NAVER(035420) 수익성 강화 노력의 결실 수익성 강화 노력의 결실,289000,Buy,정의훈,유진투자증권
627690,2024-02-05,020150,롯데에너지머티리얼즈,국내 공장 적자 지속되나 말레이시아 공장 성장 유효 롯데에너지머티리얼즈(020150) 국내 공장 적자 지속되나 말레이시아 공장 성장 유효 국내 공장 적자 지속되나 말레이시아 공장 성장 유효,50000,Buy,한병화,유진투자증권
627689,2024-02-05,010950,S-Oil,"실적, 주가 모두 바닥 S-Oil(010950) 실적, 주가 모두 바닥 실적, 주가 모두 바닥",83000,Buy,황성현,유진투자증권
627684,2024-02-02,237690,에스티팜,"4Q2023 실적Review: 수율 상승, 영업 레버리지 확대 에스티팜(237690) 4Q2023 실적Review: 수율 상승, 영업 레버리지 확대 4Q2023 실적Review: 수율 상승, 영업 레버리지 확대",100000,Buy,권해순,유진투자증권
627682,2024-02-02,117730,티로보틱스,기대되는 장미빛 미래 티로보틱스(117730) 기대되는 장미빛 미래 기대되는 장미빛 미래,0,Not Rated,권명준,유안타증권
627680,2024-02-02,066590,우수AMS,희소식이 우수수 이어질 듯 우수AMS(066590) 희소식이 우수수 이어질 듯 매출처 전망 긍정적 알루미늄 다이캐스팅 비중 확대,0,Not Rated,권명준,유안타증권
627679,2024-02-02,237690,에스티팜,옳은 방향성에 비해 아쉬운 속도 에스티팜(237690) 옳은 방향성에 비해 아쉬운 속도 4Q23Re: 개선되고 있는 영업이익율 RNA 치료제 시장 성장이 관건,100000,Buy,하현수,유안타증권
627666,2024-02-02,375500,DL이앤씨,2024년 포인트: 돋보인 주주환원정책 DL이앤씨(375500) 2024년 포인트: 돋보인 주주환원정책 4Q23 Review: 아쉬운 원가율 3개년 주주환원정책 발표,50000,Buy,조정현,IBK투자증권
627662,2024-02-02,214320,이노션,업황둔화에도 캡티브 물량이 실적 방어 중 이노션(214320) 업황둔화에도 캡티브 물량이 실적 방어 중 4Q23 실적은 영업이익 기준 시장 기대치 상회 올해는 디지털 마케팅 사업 확장 준비를 위한 시기,32000,Buy,김소혜,한화투자증권
627651,2024-02-02,375500,DL이앤씨,4Q23 Review: 저 PBR 매력 + 실질적 주주환원 DL이앤씨(375500) 4Q23 Review: 저 PBR 매력 + 실질적 주주환원 약간은 아쉬웠던 원가율 개선. 2024년 가이던스는 긍정적 주주환원율 15% → 25% 확대. 기존 보유 자사주 7.6% 소각,55000,Buy,문경원,메리츠증권
627649,2024-02-01,051910,LG화학,보릿고개를 지나는 중 LG화학(051910) 보릿고개를 지나는 중 보릿고개를 지나는 중,650000,Buy,위정원,대신증권
627648,2024-02-01,047050,포스코인터내셔널,실적 성장과 주주환원의 선순환 기대 포스코인터내셔널(047050) 실적 성장과 주주환원의 선순환 기대 실적 성장과 주주환원의 선순환 기대,72000,Buy,이태환,대신증권
627647,2024-02-01,005490,POSCO홀딩스,흔들릴지언정 가라앉지 않는다 POSCO홀딩스(005490) 흔들릴지언정 가라앉지 않는다 흔들릴지언정 가라앉지 않는다,570000,Buy,이태환,대신증권
627640,2024-02-01,086790,하나금융지주,어려운 환경에서 돋보이는 펀더멘털과 주주 환원 하나금융지주(086790) 어려운 환경에서 돋보이는 펀더멘털과 주주 환원 어려운 환경에서 돋보이는 펀더멘털과 주주 환원,60000,매수,설용진,SK증권
627638,2024-02-01,011210,현대위아,4Q23 Review: 대세는 주주환원정책 확대 현대위아(011210) 4Q23 Review: 대세는 주주환원정책 확대 4Q23 Review: 대세는 주주환원정책 확대,80000,Buy,조희승,하이투자증권
627637,2024-02-01,005930,삼성전자,당분간 보수적 관점 권고 삼성전자(005930) 당분간 보수적 관점 권고 당분간 보수적 관점 권고,87000,Buy,송명섭,하이투자증권
627636,2024-02-01,005930,삼성전자,당분간 보수적 관점 권고 삼성전자(005930) 당분간 보수적 관점 권고 당분간 보수적 관점 권고,87000,Buy,송명섭,하이투자증권
627635,2024-02-01,005490,POSCO홀딩스,모멘텀은 크지 않지만… POSCO홀딩스(005490) 모멘텀은 크지 않지만… 모멘텀은 크지 않지만…,570000,Buy,김윤상,하이투자증권
627634,2024-02-01,009150,삼성전기,"한 손엔 AI, 다른 한 손엔 전장 삼성전기(009150) 한 손엔 AI, 다른 한 손엔 전장 한 손엔 AI, 다른 한 손엔 전장",185000,Buy,고의영,하이투자증권
627633,2024-02-01,051910,LG화학,24년 상반기까진 지속될 눈높이 조정 LG화학(051910) 24년 상반기까진 지속될 눈높이 조정 24년 상반기까진 지속될 눈높이 조정,600000,Buy,전유진,하이투자증권
