idx,date,code,company,title,target,opinion,analyst,broker,price_at,price_h,ret_6m,mkt_ret_6m,excess_6m,target_acc,target_hit,upside_at_pub,acc180,acc180,acc365
633101,2024-07-23,042670,HD현대인프라코어,"[2Q24 Review] 건기의 바닥 다지기, 엔진의 외로운 선전 HD현대인프라코어(042670) [2Q24 Review] 건기의 바닥 다지기, 엔진의 외로운 선전 2Q24 Review: 영업이익 시장 기대치 하회",12000,Buy,배성조,한화투자증권,8830.0,7280.0,-0.1755,-0.0904,-0.0852,0.6067,0,0.359,0.6067,0.6067,0.8975
633094,2024-07-23,028670,팬오션,2Q24 Preview: 이제는 더 이상 물러날 곳이 없다 팬오션(028670) 2Q24 Preview: 이제는 더 이상 물러날 곳이 없다 2Q24 Preview: 이제는 더 이상 물러날 곳이 없다,6500,Buy,-,LS증권,3675.0,3435.0,-0.0653,-0.0904,0.0251,0.5285,0,0.7687,0.5285,0.5285,0.6569
633093,2024-07-23,017370,우신시스템,쌓여가는 수주 우신시스템(017370) 쌓여가는 수주 쌓여가는 수주,11000,Buy,이병근,LS증권,7080.0,6020.0,-0.1497,-0.0904,-0.0593,0.5473,0,0.5537,0.5473,0.5473,0.7145
633092,2024-07-23,005680,삼영전자,"2025년 기대감, 돈 많은 회사 삼영전자(005680) 2025년 기대감, 돈 많은 회사 2025년 기대감, 돈 많은 회사",13000,Buy,정홍식,LS증권,9120.0,9750.0,0.0691,-0.0904,0.1595,0.75,0,0.4254,0.75,0.75,0.87
633081,2024-07-22,000720,현대건설,[2Q24 Review] 얽힌 실타래를 풀어보자 현대건설(000720) [2Q24 Review] 얽힌 실타래를 풀어보자 [2Q24 Review] 얽힌 실타래를 풀어보자,43000,Buy,"송유림,이다연",한화투자증권,33000.0,26600.0,-0.1939,-0.0868,-0.1071,0.6186,0,0.303,0.6186,0.6186,0.4395
633077,2024-07-22,000720,현대건설,긍정과 부정이 혼재된 수익성 현대건설(000720) 긍정과 부정이 혼재된 수익성 긍정과 부정이 혼재된 수익성,51000,Buy,장윤석,유안타증권,33000.0,26600.0,-0.1939,-0.0868,-0.1071,0.5216,0,0.5455,0.5216,0.5216,0.6843
633074,2024-07-22,041510,에스엠,하반기에도 이어질 신인 모멘텀 에스엠(041510) 하반기에도 이어질 신인 모멘텀 하반기에도 이어질 신인 모멘텀,120000,Buy,임수진,대신증권,72100.0,78400.0,0.0874,-0.0868,0.1742,0.6533,0,0.6644,0.6533,0.6533,0.8483
633073,2024-07-22,035900,JYP Ent.,스키즈 재계약으로 불확실성 해소 JYP Ent.(035900) 스키즈 재계약으로 불확실성 해소 스키즈 재계약으로 불확실성 해소,80000,Buy,임수진,대신증권,56000.0,76400.0,0.3643,-0.0868,0.4511,0.955,0,0.4286,0.955,0.955,0.94
633072,2024-07-22,122870,와이지엔터테인먼트,"25년 블랙핑크, 2ne1, 위너 컴백! 와이지엔터테인먼트(122870) 25년 블랙핑크, 2ne1, 위너 컴백! 25년 블랙핑크, 2ne1, 위너 컴백!",55000,Buy,임수진,대신증권,35800.0,48850.0,0.3645,-0.0868,0.4514,0.8882,0,0.5363,0.8882,0.8882,0.4036
633063,2024-07-22,034730,SK,지분가치 현실화로 더 싸졌다 SK(034730) 지분가치 현실화로 더 싸졌다 지분가치 현실화로 더 싸졌다,240000,매수,최관순,SK증권,146300.0,146800.0,0.0034,-0.0868,0.0902,0.6117,0,0.6405,0.6117,0.6117,0.8938
633058,2024-07-22,064760,티씨케이,고객사 가동률 상승이 느껴지는 실적 티씨케이(064760) 고객사 가동률 상승이 느껴지는 실적 고객사 가동률 상승이 느껴지는 실적,150000,매수,이건재,IBK투자증권,117400.0,71800.0,-0.3884,-0.0868,-0.3016,0.4787,0,0.2777,0.4787,0.4787,0.6293
633057,2024-07-22,000720,현대건설,2Q24 Review: 기대치 하회 현대건설(000720) 2Q24 Review: 기대치 하회 2Q24 Review: 기대치 하회,40000,매수,조정현,IBK투자증권,33000.0,26600.0,-0.1939,-0.0868,-0.1071,0.665,0,0.2121,0.665,0.665,0.3225
633055,2024-07-22,000720,현대건설,2Q24 Review: 이익의 지평선 현대건설(000720) 2Q24 Review: 이익의 지평선 2Q24 Review: 이익의 지평선,43000,Buy,김세련,LS증권,33000.0,26600.0,-0.1939,-0.0868,-0.1071,0.6186,0,0.303,0.6186,0.6186,0.4395
633054,2024-07-22,000720,현대건설,2Q24 Review: 예상 대비 느린 수익성 개선 현대건설(000720) 2Q24 Review: 예상 대비 느린 수익성 개선 2Q24 Review: 예상 대비 느린 수익성 개선,45000,Buy,배세호,하이투자증권,33000.0,26600.0,-0.1939,-0.0868,-0.1071,0.5911,0,0.3636,0.5911,0.5911,0.5089
633052,2024-07-22,047050,포스코인터내셔널,지속적인 탐사 및 생산⇒Upstream 도약으로 밸류 리레이팅 포스코인터내셔널(047050) 지속적인 탐사 및 생산⇒Upstream 도약으로 밸류 리레이팅 지속적인 탐사 및 생산⇒Upstream 도약으로 밸류 리레이팅,94000,Buy,이상헌,하이투자증권,53200.0,42700.0,-0.1974,-0.0868,-0.1105,0.4543,0,0.7669,0.4543,0.4543,0.5447
633042,2024-07-22,098460,고영,"2Q24 Preview: 전년동기 및 전분기 수준 실적 예상, 하반기 실적 개선 기대 고영(098460) 2Q24 Preview: 전년동기 및 전분기 수준 실적 예상, 하반기 실적 개선 기대 2Q24 Preview: 전년동기 및 전분기 수준 실적 예상, 하반기 실적 개선 기대",17000,Buy,박종선,유진투자증권,11750.0,9400.0,-0.2,-0.0868,-0.1132,0.5529,0,0.4468,0.5529,0.5529,0.8724
633022,2024-07-19,096770,SK이노베이션,SK이노베이션 – SK E&S 합병 주요 내용 SK이노베이션(096770) SK이노베이션 – SK E&S 합병 주요 내용 SK이노베이션 – SK E&S 합병 주요 내용,140000,Buy,윤용식,한화투자증권,112000.0,125100.0,0.117,-0.1068,0.2238,0.8936,0,0.25,0.8936,0.8936,0.8107
632997,2024-07-19,096770,SK이노베이션,2H24 SK온 실적개선 여부가 관건 SK이노베이션(096770) 2H24 SK온 실적개선 여부가 관건 2H24 SK온 실적개선 여부가 관건,180000,Buy,위정원,대신증권,112000.0,125100.0,0.117,-0.1068,0.2238,0.695,0,0.6071,0.695,0.695,0.6306
632996,2024-07-19,005180,빙그레,숨은 강자 빙그레(005180) 숨은 강자 숨은 강자,120000,Buy,정한솔,대신증권,84000.0,83100.0,-0.0107,-0.1068,0.0961,0.6925,0,0.4286,0.6925,0.6925,0.7233
632995,2024-07-19,001680,대상,소재 턴어라운드 대상(001680) 소재 턴어라운드 소재 턴어라운드,32000,Buy,정한솔,대신증권,25650.0,18580.0,-0.2756,-0.1068,-0.1688,0.5806,0,0.2476,0.5806,0.5806,0.7469
632994,2024-07-19,000080,하이트진로,"소주는 성장, 맥주는 아쉽 하이트진로(000080) 소주는 성장, 맥주는 아쉽 소주는 성장, 맥주는 아쉽",28000,Buy,정한솔,대신증권,20450.0,18960.0,-0.0729,-0.1068,0.034,0.6771,0,0.3692,0.6771,0.6771,0.7661
632992,2024-07-19,084370,유진테크,다시 찾아온 Capex 증가 싸이클 수혜 유진테크(084370) 다시 찾아온 Capex 증가 싸이클 수혜 다시 찾아온 Capex 증가 싸이클 수혜,55000,Buy,"송명섭,손우성",하이투자증권,46700.0,35800.0,-0.2334,-0.1068,-0.1266,0.6509,0,0.1777,0.6509,0.6509,0.8355
632980,2024-07-18,161390,한국타이어앤테크놀로지,"[2Q24 Preview] 고인치와 유럽 시장 중심 확대 한국타이어앤테크놀로지(161390) [2Q24 Preview] 고인치와 유럽 시장 중심 확대 매출액 2.34조원(+3.5% YoY), 영업이익 3,228억원(+30.0 YoY) 전망 고인치/EV 타이어로 믹스 개선 효과 지속",65000,Buy,김성래,한화투자증권,41700.0,40350.0,-0.0324,-0.1158,0.0834,0.6208,0,0.5588,0.6208,0.6208,0.7131
632976,2024-07-18,002350,넥센타이어,"[2Q24 Preview] 체코 공장 Ramp-Up으로 유럽 수요 대응 넥센타이어(002350) [2Q24 Preview] 체코 공장 Ramp-Up으로 유럽 수요 대응 매출액 7,196억원(+4.1% YoY), 영업이익 475억원(+28.1 YoY) 전망",10500,Buy,김성래,한화투자증권,7750.0,5940.0,-0.2335,-0.1158,-0.1178,0.5657,0,0.3548,0.5657,0.5657,0.5933
632974,2024-07-18,073240,금호타이어,"[2Q24 Preview] 베트남 거점 활용 및 제품 고부가가치화 주효 금호타이어(073240) [2Q24 Preview] 베트남 거점 활용 및 제품 고부가가치화 주효 매출액 1.1조원(+11.9% YoY), 영업이익 1,491억원(+69.3 YoY) 전망",9000,Buy,김성래,한화투자증권,5500.0,4885.0,-0.1118,-0.1158,0.0039,0.5428,0,0.6364,0.5428,0.5428,0.5278
632973,2024-07-18,383220,F&F,"디스커버리 중국 및 동남아, 11개국 독점 라이선스 취득 F&F(383220) 디스커버리 중국 및 동남아, 11개국 독점 라이선스 취득 디스커버리, 중국, 일본 및 동남아 독점 라이선스 취득",92000,Buy,이진협,한화투자증권,69600.0,60400.0,-0.1322,-0.1158,-0.0164,0.6565,0,0.3218,0.6565,0.6565,0.8576
632966,2024-07-17,000810,삼성화재,안정적인 실적과 ALM 에 기반한 자본력 삼성화재(000810) 안정적인 실적과 ALM 에 기반한 자본력 안정적인 실적과 ALM 에 기반한 자본력,430000,매수,설용진,SK증권,367500.0,359500.0,-0.0218,-0.1244,0.1026,0.836,0,0.1701,0.836,0.836,0.8895
632954,2024-07-17,271560,오리온,"더 좋아진 마진, 이젠 매출 성장을 보여줘 오리온(271560) 더 좋아진 마진, 이젠 매출 성장을 보여줘 더 좋아진 마진, 이젠 매출 성장을 보여줘",130000,Buy,정한솔,대신증권,91300.0,100000.0,0.0953,-0.1244,0.2197,0.7692,0,0.4239,0.7692,0.7692,0.8823
632953,2024-07-17,017940,E1,"LNG 발전, 가치 기여 수준 상당 E1(017940) LNG 발전, 가치 기여 수준 상당 LNG 발전, 가치 기여 수준 상당",107000,Buy,성종화,LS증권,74700.0,67200.0,-0.1004,-0.1244,0.024,0.628,0,0.4324,0.628,0.628,0.872
632952,2024-07-17,017940,E1,"LNG 발전, 가치 기여 수준 상당 E1(017940) LNG 발전, 가치 기여 수준 상당 LNG 발전, 가치 기여 수준 상당",107000,Buy,성종화,LS증권,74700.0,67200.0,-0.1004,-0.1244,0.024,0.628,0,0.4324,0.628,0.628,0.872
632951,2024-07-17,271560,오리온,"비수기, 무난히 지났다 오리온(271560) 비수기, 무난히 지났다 비수기, 무난히 지났다",160000,Buy,"이경신,이윤경",하이투자증권,91300.0,100000.0,0.0953,-0.1244,0.2197,0.625,0,0.7525,0.625,0.625,0.7169
632949,2024-07-16,010060,OCI홀딩스,장마철에는 햇빛이 약하니까 OCI홀딩스(010060) 장마철에는 햇빛이 약하니까 장마철에는 햇빛이 약하니까,120000,Buy,이주영,LS증권,81500.0,79800.0,-0.0209,-0.1222,0.1014,0.665,0,0.4724,0.665,0.665,0.73
632946,2024-07-16,086280,현대글로비스,2Q24 Preview: 커져가는 기대 현대글로비스(086280) 2Q24 Preview: 커져가는 기대 2Q24 Preview: 커져가는 기대,170000,Buy,이재혁,LS증권,125600.0,130400.0,0.0382,-0.1222,0.1604,0.7671,0,0.3535,0.7671,0.7671,0.8447
632945,2024-07-16,352820,하이브,현실과 이상의 괴리 하이브(352820) 현실과 이상의 괴리 현실과 이상의 괴리,290000,Buy,이현지,유진투자증권,186300.0,215500.0,0.1567,-0.1222,0.279,0.7431,0,0.5566,0.7431,0.7431,0.919
632940,2024-07-16,041510,에스엠,추운 겨울을 대비하는 자세 에스엠(041510) 추운 겨울을 대비하는 자세 추운 겨울을 대비하는 자세,110000,Buy,이현지,유진투자증권,75500.0,68900.0,-0.0874,-0.1222,0.0348,0.6264,0,0.457,0.6264,0.6264,0.8109
632933,2024-07-16,035900,JYP Ent.,하반기를 위한 숨고르기 JYP Ent.(035900) 하반기를 위한 숨고르기 하반기를 위한 숨고르기,80000,Buy,이현지,유진투자증권,57000.0,71600.0,0.2561,-0.1222,0.3784,0.895,0,0.4035,0.895,0.895,0.915
632932,2024-07-16,950170,JTC,엔저엔(￥) 일본 사후 면세점 JTC(950170) 엔저엔(￥) 일본 사후 면세점 엔저엔(￥) 일본 사후 면세점,8000,Buy,이해니,유진투자증권,5570.0,4430.0,-0.2047,-0.1222,-0.0824,0.5537,0,0.4363,0.5537,0.5537,0.8588
632931,2024-07-16,007660,이수페타시스,"계속 증가하는 P, Q 이수페타시스(007660) 계속 증가하는 P, Q 계속 증가하는 P, Q",70000,Buy,정민규,상상인증권,52029.0,26549.0,-0.4897,-0.1222,-0.3675,0.3793,0,0.3454,0.3793,0.3793,0.86
632930,2024-07-16,112610,씨에스윈드,하부 구조물에 쏠린 시선 씨에스윈드(112610) 하부 구조물에 쏠린 시선 하부 구조물에 쏠린 시선,83000,Buy,김광식,상상인증권,47500.0,40950.0,-0.1379,-0.1222,-0.0157,0.4934,0,0.7474,0.4934,0.4934,0.5669
632929,2024-07-16,353200,대덕전자,전방 업황 개선 대덕전자(353200) 전방 업황 개선 전방 업황 개선,32000,Buy,정민규,상상인증권,23900.0,16760.0,-0.2987,-0.1222,-0.1765,0.5237,0,0.3389,0.5237,0.5237,0.6103
632928,2024-07-16,100090,SK오션플랜트,하반기를 기다리며 SK오션플랜트(100090) 하반기를 기다리며 하반기를 기다리며,21000,Buy,김광식,상상인증권,13590.0,13550.0,-0.0029,-0.1222,0.1193,0.6452,0,0.5453,0.6452,0.6452,0.9476
632927,2024-07-16,079550,LIG넥스원,"기대감, 그리고 증명할 능력 LIG넥스원(079550) 기대감, 그리고 증명할 능력 기대감, 그리고 증명할 능력",245000,Buy,김광식,상상인증권,239500.0,222500.0,-0.071,-0.1222,0.0512,0.9082,0,0.023,0.9082,0.9082,0
632926,2024-07-16,192080,더블유게임즈,놀라운 매출 효율 더블유게임즈(192080) 놀라운 매출 효율 놀라운 매출 효율,62000,매수,남효지,SK증권,46400.0,49750.0,0.0722,-0.1222,0.1944,0.8024,0,0.3362,0.8024,0.8024,0.9371
632924,2024-07-16,017670,SK텔레콤,"Telco 로 현재를, AI 로 미래를 SK텔레콤(017670) Telco 로 현재를, AI 로 미래를 Telco 로 현재를, AI 로 미래를",69000,N/A,최관순,SK증권,52800.0,55600.0,0.053,-0.1222,0.1753,0.8058,0,0.3068,0.8058,0.8058,0.8101
632922,2024-07-16,035720,카카오,무거워진 어깨 카카오(035720) 무거워진 어깨 무거워진 어깨,62000,매수,남효지,SK증권,40900.0,36550.0,-0.1064,-0.1222,0.0159,0.5895,0,0.5159,0.5895,0.5895,0.9048
632921,2024-07-16,293490,카카오게임즈,조금만 기다려 카카오게임즈(293490) 조금만 기다려 조금만 기다려,21000,중립,남효지,SK증권,18940.0,16710.0,-0.1177,-0.1222,0.0045,0.7957,0,0.1088,0.7957,0.7957,0.8295
632900,2024-07-16,298050,효성첨단소재,"타이어보강재 수요 회복 지속 효성첨단소재(298050) 타이어보강재 수요 회복 지속 2Q24, 타이어코드 판매량 회복세 유지…아쉬운 탄소섬유 하반기 본업 견조한 가운데 탄소섬유 수익성 회복 기대",440000,Buy,윤용식,한화투자증권,346000.0,187800.0,-0.4572,-0.1222,-0.335,0.4268,0,0.2717,0.4268,0.4268,0.4591
632897,2024-07-16,028260,삼성물산,"기승전 '밸류업’ 삼성물산(028260) 기승전 '밸류업’ 안정적 실적 개선 전망 투자의견 Buy, 목표주가 200,000원으로 커버리지 개시",200000,Buy,송유림,한화투자증권,152200.0,121400.0,-0.2024,-0.1222,-0.0801,0.607,0,0.3141,0.607,0.607,0.907
632895,2024-07-16,000210,DL,자세히 보아야 예쁘다 DL(000210) 자세히 보아야 예쁘다 자세히 보아야 예쁘다,77000,Buy,위정원,대신증권,56900.0,31300.0,-0.4499,-0.1222,-0.3277,0.4065,0,0.3533,0.4065,0.4065,0.7052
632894,2024-07-16,011070,LG이노텍,2Q 실적은 추가로 상향 아이폰 16 기대감도 상향 LG이노텍(011070) 2Q 실적은 추가로 상향 아이폰 16 기대감도 상향 2Q 실적은 추가로 상향 아이폰 16 기대감도 상향,330000,Buy,박강호,대신증권,302000.0,165800.0,-0.451,-0.1222,-0.3288,0.5024,0,0.0927,0.5024,0.5024,0.4667
632893,2024-07-16,033240,자화전자,3Q 최고 실적 전망 애플 아이폰16/중국향 확대 자화전자(033240) 3Q 최고 실적 전망 애플 아이폰16/중국향 확대 3Q 최고 실적 전망 애플 아이폰16/중국향 확대,40000,Buy,박강호,대신증권,24900.0,12220.0,-0.5092,-0.1222,-0.387,0.3055,0,0.6064,0.3055,0.3055,0.44
632887,2024-07-15,060720,KH바텍,2Q24 Preview : 티타늄 케이스 고마워 KH바텍(060720) 2Q24 Preview : 티타늄 케이스 고마워 2Q24 Preview : 티타늄 케이스 고마워,21000,Buy,"이소중,권오휘",상상인증권,13350.0,8330.0,-0.376,-0.1206,-0.2554,0.3967,0,0.573,0.3967,0.3967,0.62
632886,2024-07-15,340570,티앤엘,2Q24 Preview : 예상대로 순항 중 티앤엘(340570) 2Q24 Preview : 예상대로 순항 중 2Q24 Preview : 예상대로 순항 중,78000,Buy,"이소중,권오휘",상상인증권,65700.0,66600.0,0.0137,-0.1206,0.1343,0.8538,0,0.1872,0.8538,0.8538,0.7744
632885,2024-07-15,042700,한미반도체,2Q24 Preview : 성장 또 성장 한미반도체(042700) 2Q24 Preview : 성장 또 성장 2Q24 Preview : 성장 또 성장,220000,Buy,정민규,상상인증권,157900.0,112900.0,-0.285,-0.1206,-0.1644,0.5132,0,0.3933,0.5132,0.5132,0.415
632884,2024-07-15,067310,하나마이크론 17R,2Q24 Preview : 속도조절 하나마이크론 17R(067310) 2Q24 Preview : 속도조절 2Q24 Preview : 속도조절,30000,Buy,정민규,상상인증권,17317.0,10890.0,-0.3711,-0.1206,-0.2505,0.363,0,0.7324,0.363,0.363,0.3697
632882,2024-07-15,039030,이오테크닉스,2Q24 Preview : 성장 초입 이오테크닉스(039030) 2Q24 Preview : 성장 초입 2Q24 Preview : 성장 초입,300000,Buy,정민규,상상인증권,210000.0,162000.0,-0.2286,-0.1206,-0.1079,0.54,0,0.4286,0.54,0.54,0.71
632878,2024-07-15,084370,유진테크,전공정 투자 수혜와 신규 장비 가치 반영 필요 유진테크(084370) 전공정 투자 수혜와 신규 장비 가치 반영 필요 전공정 투자 수혜와 신규 장비 가치 반영 필요,69000,Buy,"김광진,최영주",한화투자증권,48200.0,37250.0,-0.2272,-0.1206,-0.1065,0.5399,0,0.4315,0.5399,0.5399,0.6203
632873,2024-07-15,018670,SK가스,실적흐름 무난. 4Q 배당시즌. LNG 모멘텀 지속 강화 기대 SK가스(018670) 실적흐름 무난. 4Q 배당시즌. LNG 모멘텀 지속 강화 기대 실적흐름 무난. 4Q 배당시즌. LNG 모멘텀 지속 강화 기대,230000,Buy,성종화,LS증권,174000.0,220500.0,0.2672,-0.1206,0.3879,0.9587,0,0.3218,0.9587,0.9587,0.7217
632862,2024-07-15,032830,삼성생명,생보사를 하나 담아야 한다면 삼성생명(032830) 생보사를 하나 담아야 한다면 생보사를 하나 담아야 한다면,110000,매수,설용진,SK증권,92900.0,93900.0,0.0108,-0.1206,0.1314,0.8536,0,0.1841,0.8536,0.8536,0.7409
632861,2024-07-15,088350,한화생명,무난한 실적 예상. 추가 하락 우려는 제한적 한화생명(088350) 무난한 실적 예상. 추가 하락 우려는 제한적 무난한 실적 예상. 추가 하락 우려는 제한적,3800,매수,설용진,SK증권,3035.0,2500.0,-0.1763,-0.1206,-0.0556,0.6579,0,0.2521,0.6579,0.6579,0.9105
632860,2024-07-15,000370,한화손해보험,높아진 실적 안정성. 남은 건 제도 측면의 개선 한화손해보험(000370) 높아진 실적 안정성. 남은 건 제도 측면의 개선 높아진 실적 안정성. 남은 건 제도 측면의 개선,6200,매수,설용진,SK증권,5110.0,4145.0,-0.1888,-0.1206,-0.0682,0.6685,0,0.2133,0.6685,0.6685,0.7597
632859,2024-07-15,005490,POSCO홀딩스,밸류데이를 통해 확인한 긍정적인 변화 POSCO홀딩스(005490) 밸류데이를 통해 확인한 긍정적인 변화 밸류데이를 통해 확인한 긍정적인 변화,510000,매수,이규익,SK증권,386000.0,262000.0,-0.3212,-0.1206,-0.2006,0.5137,0,0.3212,0.5137,0.5137,0.6294
632858,2024-07-15,001040,CJ,가격 메리트 발생 CJ(001040) 가격 메리트 발생 가격 메리트 발생,140000,매수,최관순,SK증권,118200.0,101200.0,-0.1438,-0.1206,-0.0232,0.7229,0,0.1844,0.7229,0.7229,0.7436
632857,2024-07-15,030200,KT,수익성 개선과 클라우드 기업가치 재평가 전망 KT(030200) 수익성 개선과 클라우드 기업가치 재평가 전망 수익성 개선과 클라우드 기업가치 재평가 전망,44000,매수,최관순,SK증권,36300.0,44200.0,0.2176,-0.1206,0.3383,0.9955,1,0.2121,0.9955,0.9955,0.6727
632856,2024-07-15,103590,일진전기,증설은 계획대로 진행 중 일진전기(103590) 증설은 계획대로 진행 중 증설은 계획대로 진행 중,40000,매수,나민식,SK증권,29400.0,27850.0,-0.0527,-0.1206,0.0679,0.6963,0,0.3605,0.6963,0.6963,0.9738
632855,2024-07-15,306200,세아제강,트럼프가 당선된다면.. 세아제강(306200) 트럼프가 당선된다면.. 트럼프가 당선된다면..,180000,매수,이규익,SK증권,127400.0,119400.0,-0.0628,-0.1206,0.0578,0.6633,0,0.4129,0.6633,0.6633,0.8744
632854,2024-07-15,047040,대우건설,해외 수주 기대감 VS 단기 실적 부진 대우건설(047040) 해외 수주 기대감 VS 단기 실적 부진 해외 수주 기대감 VS 단기 실적 부진,5200,Buy,장윤석,유안타증권,4260.0,3270.0,-0.2324,-0.1206,-0.1118,0.6288,0,0.2207,0.6288,0.6288,0.7942
632849,2024-07-15,192820,코스맥스,역시 글로벌 No.1 코스맥스(192820) 역시 글로벌 No.1 역시 글로벌 No.1,240000,Buy,이승은,유안타증권,178400.0,147400.0,-0.1738,-0.1206,-0.0531,0.6142,0,0.3453,0.6142,0.6142,0.9208
632848,2024-07-15,069960,현대백화점,3분기부터 달라진다 현대백화점(069960) 3분기부터 달라진다 3분기부터 달라진다,65000,Buy,이승은,유안타증권,47500.0,46700.0,-0.0168,-0.1206,0.1038,0.7185,0,0.3684,0.7185,0.7185,0.7523
632847,2024-07-15,003670,포스코퓨처엠,2Q24 Preview: 실적 개선은 3분기부터 포스코퓨처엠(003670) 2Q24 Preview: 실적 개선은 3분기부터 2Q24 Preview: 실적 개선은 3분기부터,296000,Hold,이안나,유안타증권,260261.0,146269.0,-0.438,-0.1206,-0.3174,0.4942,0,0.1373,0.4942,0.4942,0.4584
632844,2024-07-15,010130,고려아연,모멘텀은 돌아오는 거야 고려아연(010130) 모멘텀은 돌아오는 거야 모멘텀은 돌아오는 거야,630000,Buy,이태환,대신증권,533000.0,875000.0,0.6417,-0.1206,0.7623,0.6111,1,0.182,0.6111,0.6111,0.6667
632843,2024-07-15,103140,풍산,"더블 배럴 샷건, 2차 상승 예상 풍산(103140) 더블 배럴 샷건, 2차 상승 예상 더블 배럴 샷건, 2차 상승 예상",83000,Buy,이태환,대신증권,68800.0,53500.0,-0.2224,-0.1206,-0.1017,0.6446,0,0.2064,0.6446,0.6446,0.1301
632842,2024-07-15,005490,POSCO홀딩스,Value Day 후기; 일류의 조건 POSCO홀딩스(005490) Value Day 후기; 일류의 조건 Value Day 후기; 일류의 조건,520000,Buy,이태환,대신증권,386000.0,262000.0,-0.3212,-0.1206,-0.2006,0.5038,0,0.3472,0.5038,0.5038,0.6173
632841,2024-07-15,004020,현대제철,일회성 비용 너마저? 현대제철(004020) 일회성 비용 너마저? 일회성 비용 너마저?,36000,Buy,이태환,대신증권,29300.0,22300.0,-0.2389,-0.1206,-0.1183,0.6194,0,0.2287,0.6194,0.6194,0.9778
632840,2024-07-15,001430,세아베스틸지주,거듭된 성장 동력 추가 세아베스틸지주(001430) 거듭된 성장 동력 추가 거듭된 성장 동력 추가,32000,Buy,이태환,대신증권,20750.0,19000.0,-0.0843,-0.1206,0.0363,0.5938,0,0.5422,0.5938,0.5938,0.9578
632839,2024-07-15,007070,GS리테일,전 사업부 무난한 실적 전망 GS리테일(007070) 전 사업부 무난한 실적 전망 전 사업부 무난한 실적 전망,28000,Buy,유정현,대신증권,18132.0,16960.0,-0.0646,-0.1206,0.056,0.6057,0,0.5442,0.6057,0.6057,0.6396
632838,2024-07-15,282330,BGF리테일,기존점 2% 성장만으로는 다소 역부족 BGF리테일(282330) 기존점 2% 성장만으로는 다소 역부족 기존점 2% 성장만으로는 다소 역부족,140000,Buy,유정현,대신증권,105500.0,102100.0,-0.0322,-0.1206,0.0884,0.7293,0,0.327,0.7293,0.7293,0.88
632834,2024-07-15,105560,KB금융,2Q24 Preview: 총주주환원율 40% 기대 KB금융(105560) 2Q24 Preview: 총주주환원율 40% 기대 2Q24 Preview: 총주주환원율 40% 기대,103000,매수,우도형,IBK투자증권,85700.0,87800.0,0.0245,-0.1206,0.1451,0.8524,0,0.2019,0.8524,0.8524,0.8388
632829,2024-07-15,028050,삼성E&A,2Q24 Preview: 무난한 2분기 삼성E&A(028050) 2Q24 Preview: 무난한 2분기 2Q24 Preview: 무난한 2분기,35000,매수,조정현,IBK투자증권,23650.0,17870.0,-0.2444,-0.1206,-0.1238,0.5106,0,0.4799,0.5106,0.5106,0.7243
632822,2024-07-15,204270,제이앤티씨,NDR 後記: 안정적 실적 성장 + 유리기판 사업 순항 중 제이앤티씨(204270) NDR 後記: 안정적 실적 성장 + 유리기판 사업 순항 중 NDR 後記: 안정적 실적 성장 + 유리기판 사업 순항 중,33000,Buy,박종선,유진투자증권,25700.0,21900.0,-0.1479,-0.1206,-0.0272,0.6636,0,0.284,0.6636,0.6636,0.5367
632808,2024-07-15,090460,비에이치,우려를 활용할 수 있는 구간 비에이치(090460) 우려를 활용할 수 있는 구간 우려를 활용할 수 있는 구간,30000,Buy,양승수,메리츠증권,25250.0,17240.0,-0.3172,-0.1206,-0.1966,0.5747,0,0.1881,0.5747,0.5747,0.4513
632806,2024-07-15,178920,PI첨단소재,방열시트용 필름이 올해 성장과 수익성을 이끈다 PI첨단소재(178920) 방열시트용 필름이 올해 성장과 수익성을 이끈다 방열시트용 필름이 올해 성장과 수익성을 이끈다,43000,Buy,이상헌,하이투자증권,31650.0,18780.0,-0.4066,-0.1206,-0.286,0.4367,0,0.3586,0.4367,0.4367,0.4363
632790,2024-07-12,017670,SK텔레콤,실적과 함께 공고해지는 AI 피라미드 SK텔레콤(017670) 실적과 함께 공고해지는 AI 피라미드 2Q24 Preview: 시장 컨센서스 상회 예상 더욱 강화되는 AI 포트폴리오,65000,Buy,이승웅,유안타증권,52300.0,56100.0,0.0727,-0.1176,0.1902,0.8631,0,0.2428,0.8631,0.8631,0.8569
632789,2024-07-12,032640,LG유플러스,아직은 비용 증가 영향권 LG유플러스(032640) 아직은 비용 증가 영향권 2Q24 Preview: 시장 컨센서스 부합 예상 3Q24까지는 비용 증가 영향권,13000,Buy,이승웅,유안타증권,9860.0,10540.0,0.069,-0.1176,0.1866,0.8108,0,0.3185,0.8108,0.8108,0.8469
632788,2024-07-12,030200,KT,생각보다 큰 비용 효율화 KT(030200) 생각보다 큰 비용 효율화 2Q24 Preview: 영업이익 컨센서스 상회 예상 AICT 컴퍼니 도약을 위한 준비,43500,Buy,이승웅,유안타증권,36500.0,43800.0,0.2,-0.1176,0.3176,0.9931,1,0.1918,0.9931,0.9931,0.6644
