label,company,code,date,opinion,title,analysts,winner_names,broker,target,price_then,pid
control,케이티앤지,033780,2026-04-10,매수유지,케이티앤지(033780) 리스크를 이기는 이익 체력,조상훈,,신한투자증권,200000,179100,818400
control,케이티앤지,033780,2026-04-09,매수유지,케이티앤지(033780) 방어주의 위엄,류은애,,KB증권,190000,179100,818206
award_winner,케이티앤지,033780,2026-04-08,매수유지,케이티앤지(033780) 실적도 좋습니다,주영훈,주영훈,NH투자증권,200000,179100,818139
control,케이티앤지,033780,2026-04-08,매수유지,케이티앤지(033780) 전쟁 속에서도 더 강해진 실적,권우정,,교보증권,190000,179100,818113
award_winner,케이티앤지,033780,2026-03-11,매수유지,케이티앤지(033780) 다양한 방패 보유 중,박상준,박상준,키움증권,190000,179100,816662
control,케이티앤지,033780,2026-02-27,,케이티앤지(033780) 보유 자사주 소각과 배당락 관련 Comment,김정욱,,메리츠증권,0,179100,816220
control,케이티앤지,033780,2026-02-26,매수,케이티앤지(033780) 1~2월 주가 Review 및 향후 전망,이다연,,다올투자증권,220000,179100,816160
control,케이티앤지,033780,2026-02-26,매수유지,"케이티앤지(033780) 기보유 자사주 전량 소각, 배당락은 기회",이다연,,다올투자증권,220000,179100,816125
control,케이티앤지,033780,2026-02-06,매수,케이티앤지(033780) 4Q25 Review: 실적과 주주환원 모두 Record-high!,김정욱,,메리츠증권,210000,179100,814663
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 4Q25 Review: 일단 연간 총 주주환원 1.5조원 전망,이다연,,다올투자증권,200000,179100,814623
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 성장과 환원의 선순환 지속,김태현,,IBK투자증권,200000,179100,814609
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 안정적인 성장과 주주환원,박성호,,LS증권,210000,179100,814589
control,케이티앤지,033780,2026-02-06,매수,"케이티앤지(033780) '25년 주주환원율 112%로 마감, 신년 환원 사이클 시작","이가영,유혜림",,삼성증권,190000,179100,814583
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 4Q25 Review: 국내보다 커지는 해외 담배,김혜미,,상상인증권,200000,179100,814564
control,케이티앤지,033780,2026-02-06,,케이티앤지(033780) 4Q25 Review,"김정욱,황홍진",,메리츠증권,0,179100,814538
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 올해 주주환원 규모 관건,"심은주,고찬결",,하나증권,180000,179100,814512
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 여전히 우등생,권우정,,교보증권,190000,179100,814481
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 편안한 선택지,류은애,,KB증권,190000,179100,814475
control,케이티앤지,033780,2026-02-06,매수유지,케이티앤지(033780) 다시 확인한 육각형 펀더멘털,"조상훈,김태훈",,신한투자증권,200000,179100,814465
control,코스맥스,192820,2026-07-16,매수유지,코스맥스(192820) 색조 비중 하락 속 선케어 매출 상승,이교석,,신영증권,240000,184700,836308
control,코스맥스,192820,2026-07-16,매수,"코스맥스(192820) 악재 모두 반영, 시간이 약",박현진,,신한투자증권,240000,184700,836237
control,코스맥스,192820,2026-07-13,매수유지,코스맥스(192820) 좋은 업황과 실적 대비 저평가,허제나,,DB증권,240000,184700,835906
control,코스맥스,192820,2026-07-13,매수유지,코스맥스(192820) 하반기가 본게임,정지윤,,NH투자증권,260000,184700,835859
control,코스맥스,192820,2026-07-13,매수유지,코스맥스(192820) 2Q26 Preview: 선 성수기와 미국 흑전 기대,이해니,,유진투자증권,250000,184700,835846
control,코스맥스,192820,2026-07-08,매수,"코스맥스(192820) 든든한 국내, 기대되는 해외",정동희,,삼성증권,230000,184700,835529
control,코스맥스,192820,2026-07-08,매수유지,코스맥스(192820) 변곡점을 통과했다,형권훈,,SK증권,250000,184700,835470
control,코스맥스,192820,2026-07-08,매수유지,코스맥스(192820) 성장이 이익을 이끈다,박종현,,다올투자증권,240000,184700,835462
control,코스맥스,192820,2026-07-07,매수유지,코스맥스(192820) 미국 공장 흑자 기대 속 강한 실적 전망,이지원,,흥국증권,250000,184700,835381
control,코스맥스,192820,2026-07-07,매수유지,코스맥스(192820) 해외 Good + 좋아질 일만 남은 한국,권우정,,교보증권,260000,184700,835364
control,코스맥스,192820,2026-07-06,매수유지,코스맥스(192820) 2Q26 Preview: 업사이드 리스크에 주목할 시점,김명주,,한국투자증권,270000,184700,825266
award_winner,코스맥스,192820,2026-07-06,매수유지,코스맥스(192820) 실적 모멘텀 회복과 밸류에이션의 정상화 국면 진입,"박종대,양정석",박종대,하나증권,240000,184700,825234
control,코스맥스,192820,2026-07-06,매수유지,코스맥스(192820) 혼자만 다를 리 없는 업황,정지윤,,NH투자증권,250000,184700,825219
control,코스맥스,192820,2026-07-06,매수유지,"코스맥스(192820) 영업이익 시장기대치 부합, 성장 모멘텀은 강화","이승은,조계철",,유안타증권,230000,184700,825218
control,코스맥스,192820,2026-07-06,매수유지,코스맥스(192820) 공룡의 성장은 성장률보다 폭이다,한유정,,한화투자증권,250000,184700,825206
control,코스맥스,192820,2026-06-24,매수,코스맥스(192820) K-뷰티의 요람에서 글로벌 뷰티의 산실로,정동희,,삼성증권,200000,184700,824657
control,코스맥스,192820,2026-06-17,매수유지,코스맥스(192820) 변함없는 이익 성장,이지원,,흥국증권,250000,184700,824378
control,코스맥스,192820,2026-06-09,매수유지,코스맥스(192820) 2026년 하반기 뷰티 산업 전망: 여전한 강자,오린아,,LS증권,250000,184700,823955
control,코스맥스,192820,2026-06-09,매수,코스맥스(192820) 2026년 하반기 뷰티 산업 전망,오린아,,LS증권,0,184700,823950
award_winner,코스맥스,192820,2026-06-09,매수,코스맥스(192820) 2026년 미중 불확실성 완전 해소,박종대,박종대,하나증권,240000,184700,823930
control,코스맥스,192820,2026-06-02,매수,코스맥스(192820) 2026 하반기 전망,"한유정,고예진",,한화투자증권,250000,184700,823670
control,코스맥스,192820,2026-05-26,매수유지,코스맥스(192820) Corporate Day 후기: 미국 턴어라운드 기대,"이승은,조계철",,유안타증권,230000,184700,823107
award_winner,코스맥스,192820,2026-05-18,,코스맥스(192820) 미중 불확실성 완전 해소,"박종대,김건우",박종대,메리츠증권,0,184700,822576
control,코스맥스,192820,2026-05-18,매수유지,코스맥스(192820) 1Q26 Review: 국내 색조 부진의 아쉬움,이해니,,유진투자증권,250000,184700,822454
control,코스맥스,192820,2026-05-14,매수유지,코스맥스(192820) 1Q26 Review: 카테고리 변화를 겪는 과도기,이교석,,신영증권,240000,184700,822147
control,코스맥스,192820,2026-05-14,매수유지,코스맥스(192820) 스킨케어 성장성과 수익성 개선 가능성에 주목,형권훈,,SK증권,250000,184700,822124
control,코스맥스,192820,2026-05-14,매수유지,"코스맥스(192820) 아쉬운 대목은 있지만, 과도한 조정",정지윤,,NH투자증권,250000,184700,822059
control,코스맥스,192820,2026-05-13,,코스맥스(192820) 주가 하락 코멘트,이승은,,유안타증권,0,184700,822040
control,코스맥스,192820,2026-05-13,매수유지,코스맥스(192820) 불확실성 일부 완화,배송이,,미래에셋증권,270000,184700,822034
control,코스맥스,192820,2026-05-13,매수유지,"코스맥스(192820) 한국 +17%, 중국 +20%, 미국 +46% 성장률 맑음",권우정,,교보증권,260000,184700,821993
control,코스맥스,192820,2026-05-13,매수유지,코스맥스(192820) 히어로 색조 제품 믹스 둔화로 수익성 눈높이를 하회,허제나,,DB증권,240000,184700,821983
control,코스맥스,192820,2026-05-13,매수유지,코스맥스(192820) 절대 평가와 상대평가의 차이,"한유정,고예진",,한화투자증권,250000,184700,821976
award_winner,코스맥스,192820,2026-05-13,매수,코스맥스(192820) 1Q26 Re: 미중 불확실성 완전 해소,"박종대,김건우",박종대,메리츠증권,270000,184700,821934
control,코스맥스,192820,2026-05-13,단기매수,"코스맥스(192820) 아쉬움 30%, 기대감 70%",박현진,,신한투자증권,240000,184700,821908
control,코스맥스,192820,2026-05-06,매수,코스맥스(192820) 양적 성장을 넘어 영업 레버리지의 구간으로,김지은,,BNK투자증권,243000,184700,820944
award_winner,코스맥스,192820,2026-04-21,매수,코스맥스(192820) 1분기 실적 전망 : 2026년 QoQ 수익성 개선세 이어질 듯,"박종대,김건우",박종대,메리츠증권,270000,184700,819255
control,코스맥스,192820,2026-04-15,매수유지,코스맥스(192820) 미국이 예상보다 좋고 국내는 조금 아쉽다,허제나,,DB증권,240000,184700,818868
control,코스맥스,192820,2026-04-13,매수,"코스맥스(192820) 외형 성장 지속, 이익은 시차 반영",정지윤,,NH투자증권,240000,184700,818561
control,코스맥스,192820,2026-04-10,매수유지,코스맥스(192820) 열린 마음으로 보자,형권훈,,SK증권,240000,184700,818421
control,코스맥스,192820,2026-04-08,매수유지,코스맥스(192820) 전쟁 무풍지대,김혜미,,상상인증권,250000,184700,818165
award_winner,코스맥스,192820,2026-04-06,,코스맥스(192820) 2026년 QoQ 수익성 개선세 이어질 듯,"박종대,김건우",박종대,메리츠증권,0,184700,817904
control,코스맥스,192820,2026-04-06,매수유지,코스맥스(192820) 견조한 업황 유지,권우정,,교보증권,230000,184700,817870
control,코스맥스,192820,2026-04-03,매수유지,코스맥스(192820) 그래도 상반기는 화장품,박종현,,다올투자증권,240000,184700,817789
control,코스맥스,192820,2026-04-03,매수유지,"코스맥스(192820) 외형 성장 지속, 이익은 시차 반영",정지윤,,NH투자증권,240000,184700,817773
control,코스맥스,192820,2026-04-03,매수유지,코스맥스(192820) 씨앗을 많이 뿌려야 수확도 많이 합니다,"한유정,고예진",,한화투자증권,230000,184700,817760
control,코스맥스,192820,2026-04-01,매수유지,"코스맥스(192820) 외형 성장 재확인, 믹스 영향으로 수익성 둔화",이승은,,유안타증권,230000,184700,817560
control,코스맥스,192820,2026-03-23,매수유지,코스맥스(192820) 1Q26 Preview: 하방은 탄탄하고 업사이드는 열려있어,김명주,,한국투자증권,270000,184700,817151
award_winner,코스맥스,192820,2026-03-19,매수,코스맥스(192820) 2026년 국내 사업 양적/질적 개선 가능성,"박종대,김건우",박종대,메리츠증권,230000,184700,817085
award_winner,코스맥스,192820,2026-03-19,매수,코스맥스(192820) 국내외 불확실성 해소,"박종대,김건우",박종대,메리츠증권,230000,184700,817077
control,코스맥스,192820,2026-03-12,매수,코스맥스(192820) 해외 법인 성장이 더해진다면,이교석,,신영증권,240000,184700,816747
award_winner,코스맥스,192820,2026-03-03,,코스맥스(192820) 국내외 불확실성 해소,"박종대,김건우",박종대,메리츠증권,0,184700,816327
control,코스맥스,192820,2026-03-03,매수유지,코스맥스(192820) 여전히 강한 이익 성장 모멘텀,이지원,,흥국증권,250000,184700,816309
control,코스맥스,192820,2026-03-03,매수유지,코스맥스(192820) 2026년 두 자릿수 성장 가이던스로 재도약,"이승은,김도엽",,유안타증권,230000,184700,816280
control,코스맥스,192820,2026-02-26,매수유지,코스맥스(192820) 1위 굳히기를 앞둔 과도기,"한유정,고예진",,한화투자증권,220000,184700,816173
control,코스맥스,192820,2026-02-24,매수유지,코스맥스(192820) 4Q25 Review: 어제의 내가 오늘의 경쟁자,김혜미,,상상인증권,250000,184700,816008
control,코스맥스,192820,2026-02-24,매수유지,"코스맥스(192820) 성장 스토리 유효, 마진은 개선 과제",권우정,,교보증권,230000,184700,815998
control,코스맥스,192820,2026-02-24,매수유지,코스맥스(192820) 아주 조금 아쉽다,허제나,,DB증권,240000,184700,815993
control,코스맥스,192820,2026-02-24,매수유지,"코스맥스(192820) 수익성 아쉽지만, 올해에 대한 자신감은 긍정적",형권훈,,SK증권,240000,184700,815979
control,코스맥스,192820,2026-02-24,매수유지,코스맥스(192820) 해외와 국내 법인의 명암,정지윤,,NH투자증권,240000,184700,815973
control,코스맥스,192820,2026-02-24,매수유지,"코스맥스(192820) 냉정과 열정 사이, 밸류에이션 콜",박현진,,신한투자증권,240000,184700,815970
control,BNK금융지주,138930,2026-07-31,매수유지,"BNK금융지주(138930) 2Q26 Review: 회계상 일시적비용 제외 시, 양호한 실적",김지영,,교보증권,22500,15170,837794
control,BNK금융지주,138930,2026-07-30,매수유지,BNK금융지주(138930) 하반기 실적 개선이 관건,우도형,,유안타증권,23000,15170,837407
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 올해 증익은 어려울 것으로 예상,정태준,,미래에셋증권,25000,15170,837343
award_winner,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 일회성 부담에도 경상 이익은 유효,김현수,김현수,상상인증권,25000,15170,837339
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 최대실적 지속과 주주환원율 상향에도 PBR은 여전히 0.5배에 불과,김인,,BNK투자증권,26000,15170,837319
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 이익 추정치 하향에도 높은 환원 수익률,김도하,,한화투자증권,23500,15170,837316
control,BNK금융지주,138930,2026-07-29,매수유지,"BNK금융지주(138930) 주주환원 매력, 그러나 대출성장 균형 필요",김지원,,다올투자증권,23000,15170,837311
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 하반기 이익과 자사주 매입/소각 규모가 관건,설용진,,iM증권,23000,15170,837297
control,BNK금융지주,138930,2026-07-29,매수유지,"BNK금융지주(138930) 일회성 비용, 비은행 개선, 주주환원 지속","김은갑,손예빈",,키움증권,24000,15170,837291
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 일회성 비용으로 컨센서스 하회,은경완,,신한투자증권,21000,15170,837283
control,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 부진한 실적보다 저평가 매력이 부각될 전망,정준섭,,NH투자증권,23000,15170,837277
control,BNK금융지주,138930,2026-07-29,매수,BNK금융지주(138930) 2Q 실적: 핵심 지표 개선 통한 실적 신뢰도 제고가 최대 관건,"김재우,윤희재",,삼성증권,23000,15170,837265
award_winner,BNK금융지주,138930,2026-07-29,매수,BNK금융지주(138930) 아쉬운 실적이지만,"조아해,공건희",조아해,메리츠증권,24000,15170,837263
award_winner,BNK금융지주,138930,2026-07-29,매수유지,BNK금융지주(138930) 주주환원 보다 더 중요한 것은 이익 안정성에 대한 신뢰,"최정욱,정소영",최정욱,하나증권,24500,15170,837259
control,BNK금융지주,138930,2026-07-29,,BNK금융지주(138930) 2026년 2분기 실적발표 서비스,정준섭,,NH투자증권,0,15170,837238
control,BNK금융지주,138930,2026-07-14,매수유지,BNK금융지주(138930) 2Q26 Preview: 3분기에는 좋아진다,우도형,,유안타증권,24500,15170,836077
control,BNK금융지주,138930,2026-07-14,매수유지,BNK금융지주(138930) 핵심이익은 이상 무,유준석,,흥국증권,25000,15170,836069
control,BNK금융지주,138930,2026-07-13,매수유지,BNK금융지주(138930) 3분기에는 좋아진다,우도형,,유안타증권,24500,15170,835820
award_winner,BNK금융지주,138930,2026-07-10,매수유지,BNK금융지주(138930) 건전성 확인이 필요한 시점,김현수,김현수,상상인증권,25000,15170,835786
control,BNK금융지주,138930,2026-07-09,매수,BNK금융지주(138930) 2Q26 Preview,김도하,,한화투자증권,25500,15170,835686
control,BNK금융지주,138930,2026-07-09,매수유지,BNK금융지주(138930) 견조한 핵심이익 기반 무난한 실적 예상,김지원,,다올투자증권,26000,15170,835678
control,BNK금융지주,138930,2026-07-09,매수,BNK금융지주(138930) 2Q26 Preview,은경완,,신한투자증권,21000,15170,835618
control,BNK금융지주,138930,2026-07-01,매수유지,BNK금융지주(138930) 2026년에도 최대실적 지속과 큰 폭의 주주환원 상향에도 PBR 0.5배에 불과,김인,,BNK투자증권,26000,15170,824988
award_winner,BNK금융지주,138930,2026-06-19,매수유지,BNK금융지주(138930) 이번 분기는 다를 것,"최정욱,정소영",최정욱,하나증권,24500,15170,824424
control,BNK금융지주,138930,2026-06-05,매수유지,BNK금융지주(138930) 2027년 9%에 달하는 주주환원 수익률,김도하,,한화투자증권,25500,15170,823810
control,BNK금융지주,138930,2026-05-28,매수유지,"BNK금융지주(138930) 비은행 비중 확대, 주주환원 강화","김은갑,손예빈",,키움증권,25000,15170,823446
control,BNK금융지주,138930,2026-05-20,매수,BNK금융지주(138930) 건전성 회복이 리레이팅 열쇠,정준섭,,NH투자증권,23000,15170,822809
control,BNK금융지주,138930,2026-05-12,매수유지,BNK금융지주(138930) 안정적인 보통주 자본비율 관리로 커지는 주주환원 기대,김지영,,교보증권,22500,15170,821813
award_winner,BNK금융지주,138930,2026-05-04,매수유지,"BNK금융지주(138930) 건전성 부담 남아 있지만, 환원은 유효",김현수,김현수,상상인증권,25000,15170,820804
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 목표를 향해 순항 중,유준석,,흥국증권,25000,15170,820800
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 1Q26 Review: 주당배당금의 안정적 성장 기대,김지영,,교보증권,22500,15170,820775
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 1Q26 Review: 2분기를 기대하게 하는 출발점,"백두산,안현빈",,한국투자증권,22500,15170,820750
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 긍정적 실적전망과 주주환원 확대,전배승,,LS증권,23000,15170,820743
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 최대실적 지속과 주주환원율 상향에도 PBR은 여전히 0.5배에 불과,김인,,BNK투자증권,26000,15170,820723
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 중기적인 관점의 투자 매력이 높은 상태,김도하,,한화투자증권,24000,15170,820700
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 기대 유지지만 견조한 핵심이익 확인,김지원,,다올투자증권,26000,15170,820692
control,BNK금융지주,138930,2026-05-04,매수유지,"BNK금융지주(138930) 비은행 개선, 주주환원 지속","김은갑,손예빈",,키움증권,25000,15170,820674
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 대손비용 축소에 기반한 실적 개선,설용진,,iM증권,23000,15170,820648
control,BNK금융지주,138930,2026-05-04,매수유지,"BNK금융지주(138930) 일시적 부진, 펀더멘탈 개선세 지속",은경완,,신한투자증권,22000,15170,820617
control,BNK금융지주,138930,2026-05-04,매수,BNK금융지주(138930) 1Q 실적: 핵심이익 중심 성장세 지속 확인,"김재우,윤희재",,삼성증권,25000,15170,820592
award_winner,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 부진했지만 내용면에서는 크게 우려할만한 수준 아닌 듯,"최정욱,정소영",최정욱,하나증권,24500,15170,820547
award_winner,BNK금융지주,138930,2026-05-04,매수,BNK금융지주(138930) RoRWA 제고 진행 중,"조아해,공건희",조아해,메리츠증권,26000,15170,820503
control,BNK금융지주,138930,2026-05-04,매수유지,BNK금융지주(138930) 이유 있는 자신감,정태준,,미래에셋증권,26000,15170,820484
control,BNK금융지주,138930,2026-04-21,매수,BNK금융지주(138930) 대손 부담 완화에 따른 이익 회복 기대,설용진,,iM증권,23000,15170,819184
award_winner,BNK금융지주,138930,2026-04-17,매수유지,BNK금융지주(138930) 평가손 부담에도 배당 매력은 여전히 유효,김현수,김현수,상상인증권,25000,15170,819047
control,BNK금융지주,138930,2026-04-17,매수,BNK금융지주(138930) 재평가의 시간,유준석,,흥국증권,25000,15170,819042
control,BNK금융지주,138930,2026-04-13,매수유지,BNK금융지주(138930) 자세히 보아야 예쁘다,우도형,,유안타증권,27000,15170,818466
control,BNK금융지주,138930,2026-04-08,매수,BNK금융지주(138930) 1Q26 Preview,김도하,,한화투자증권,24000,15170,818190
control,BNK금융지주,138930,2026-04-03,매수유지,BNK금융지주(138930) 2026년에도 최대실적 지속과 큰 폭의 주주환원 상향에도 PBR 0.5배에 불과,김인,,BNK투자증권,26000,15170,817794
control,BNK금융지주,138930,2026-04-02,매수유지,BNK금융지주(138930) 대신 얻는 것,"백두산,안현빈",,한국투자증권,20500,15170,817742
control,BNK금융지주,138930,2026-04-02,매수유지,"BNK금융지주(138930) 1Q26F 지배주주순이익 2,585억원(+55% YoY)",은경완,,신한투자증권,22000,15170,817706
award_winner,BNK금융지주,138930,2026-03-17,매수유지,"BNK금융지주(138930) 1분기 NIM 상승과 대손비용 안정화, CET 1 비율 상승 기대","최정욱,정소영",최정욱,하나증권,24500,15170,816905
control,BNK금융지주,138930,2026-03-04,매수유지,"BNK금융지주(138930) 비은행 개선, 주주환원 확대","김은갑,손예빈",,키움증권,27000,15170,816391
control,BNK금융지주,138930,2026-02-19,매수유지,BNK금융지주(138930) NDR 후기: 정상화 기반 성장 기대,김지원,,다올투자증권,26000,15170,815697
award_winner,BNK금융지주,138930,2026-02-10,매수유지,"BNK금융지주(138930) 4Q25 Re : 우려 해소, 이제는 주주환원 확대",김현수,김현수,상상인증권,25000,15170,815086
control,BNK금융지주,138930,2026-02-09,매수유지,BNK금융지주(138930) 4Q25 Review: 대내외 여건 우호적,"백두산,안현빈",,한국투자증권,20500,15170,814908
control,BNK금융지주,138930,2026-02-09,매수유지,BNK금융지주(138930) 균형잡힌 상승세,정태준,,미래에셋증권,26000,15170,814894
control,BNK금융지주,138930,2026-02-09,매수유지,BNK금융지주(138930) 최대실적 지속과 주주환원율 상향에도 PBR은 여전히 0.5배에 불과,김인,,BNK투자증권,20000,15170,814879
control,BNK금융지주,138930,2026-02-09,매수,BNK금융지주(138930) 재차 확보된 TSR 매력,김도하,,한화투자증권,23000,15170,814876
control,BNK금융지주,138930,2026-02-09,매수유지,BNK금융지주(138930) 비용효율화 중요 속 주주환원 확대,김지원,,다올투자증권,22000,15170,814853
control,현대모비스,012330,2026-07-31,매수유지,현대모비스(012330) 단기 비용 부담 속 구조적 수익성 개선 기대,이상현,,BNK투자증권,580000,476000,837757
control,현대모비스,012330,2026-07-28,매수유지,"현대모비스(012330) 모듈 흑자 전환, Physical AI는 이제 시작",조현지,,DB증권,650000,476000,837200
control,현대모비스,012330,2026-07-27,매수유지,"현대모비스(012330) 2Q26 리뷰: 여러 비용에도 호실적, 다시 로봇",김진석,,미래에셋증권,920000,476000,837057
control,현대모비스,012330,2026-07-27,매수유지,"현대모비스(012330) 변동성의 계절, 가장 든든한 선택",마건우,,흥국증권,800000,476000,837024
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2Q26 Review: 최고의 안정감,김광식,,교보증권,700000,476000,837012
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2Q26 Review: 제조 부문의 서프라이즈,"김창호,전유나",,한국투자증권,700000,476000,837007
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2Q26 Review: AS 사업이 전사 실적 방어를 지속 중,문용권,,신영증권,530000,476000,837001
control,현대모비스,012330,2026-07-27,매수,현대모비스(012330) 역풍을 뚫은 제조 흑자,최태용,,DS투자증권,800000,476000,836998
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 불리한 매크로 환경에도 구조적 수익성 개선 중,"김성래,김예인",,한화투자증권,810000,476000,836979
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2Q26 Review: 좋아지고 있는 내용들,유지웅,,다올투자증권,820000,476000,836976
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 꽃가마를 타기 위해 불식시켜야 할 우려,이상수,,iM증권,580000,476000,836962
control,현대모비스,012330,2026-07-27,매수유지,"현대모비스(012330) 2Q26 Review: 강화된 수익성, 하반기 지속 전망",이재일,,유진투자증권,740000,476000,836961
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 어려운 환경에도 서프라이즈,이병근,,LS증권,750000,476000,836946
control,현대모비스,012330,2026-07-27,매수,"현대모비스(012330) 2H26, 호실적 지속·로봇 수주 확장","김준성,배현서",,메리츠증권,900000,476000,836940
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2010년 이후 첫 A/S 영업이익률 27%대 회복,신윤철,,키움증권,750000,476000,836934
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) [2Q26 Review] 여전히 Physical AI 대장주,"김귀연,박서영",,대신증권,690000,476000,836915
control,현대모비스,012330,2026-07-27,매수유지,"현대모비스(012330) 제조는 Turn, 로봇은 On",박광래,,신한투자증권,790000,476000,836910
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 2Q26 Re: 지난한 상황 속 제조부문 흑자,김용민,,유안타증권,780000,476000,836905
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 인도 공장 화재에도 굳건한 실적 성장세,하늘,,NH투자증권,710000,476000,836897
control,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 하반기 견조한 수익성. 로봇 부품의 확대 모멘텀,"송선재,박태웅",,하나증권,680000,476000,836888
award_winner,현대모비스,012330,2026-07-27,매수유지,현대모비스(012330) 전장부품 수익성 기여 확인. 휴머노이드 기대 유효,"강성진,김지윤",강성진,KB증권,900000,476000,836883
control,현대모비스,012330,2026-07-24,매수,현대모비스(012330) 2Q26 Review: 불안 속에 믿음직한 대안,"임은영,김현지",,삼성증권,800000,476000,836864
control,현대모비스,012330,2026-07-21,매수,현대모비스(012330) 하반기 투자자들이 봐야할 포인트,김귀연,,대신증권,690000,476000,836541
control,현대모비스,012330,2026-07-16,매수유지,현대모비스(012330) 본격적으로 공급망 구축에 나설 때,이상수,,iM증권,580000,476000,836235
control,현대모비스,012330,2026-07-14,매수유지,"현대모비스(012330) 모멘텀 재개 시, 가장 빠르고 크게 오를 것","김귀연,박서영",,대신증권,690000,476000,835998
control,현대모비스,012330,2026-07-14,매수유지,"현대모비스(012330) 2분기는 기대 이상, 하반기는 리스크 확대 우려",신윤철,,키움증권,700000,476000,835969
control,현대모비스,012330,2026-07-14,매수유지,현대모비스(012330) 2분기 프리뷰: 부합 전망. 로봇 부품도 일정대로 진행,"송선재,박태웅",,하나증권,770000,476000,835932
control,현대모비스,012330,2026-07-14,매수유지,현대모비스(012330) 2Q26 프리뷰: 호실적 이후에는 다시 로봇,김진석,,미래에셋증권,920000,476000,835924
control,현대모비스,012330,2026-07-10,매수유지,"현대모비스(012330) 2Q26 Preview: 기대치 부합할 실적, 본격 개선은 하반기로",이재일,,유진투자증권,740000,476000,835743
control,현대모비스,012330,2026-07-09,매수유지,"현대모비스(012330) 본업만 반영된 주가, 로봇과 지배구조 개편은 주가에 알파","김창호,전유나",,한국투자증권,950000,476000,835691
control,현대모비스,012330,2026-07-09,매수유지,현대모비스(012330) 실적 좋고 로보틱스는 순항 중,이병근,,LS증권,870000,476000,835587
control,현대모비스,012330,2026-07-08,매수,"현대모비스(012330) 로보틱스 기대감, 점진적 현실화 중",최태용,,DS투자증권,800000,476000,835509
control,현대모비스,012330,2026-07-08,매수,현대모비스(012330) 2Q26 Preview,"임은영,김현지",,삼성증권,800000,476000,835404
control,현대모비스,012330,2026-07-06,매수유지,현대모비스(012330) 2Q26 Preview : 도약 직전 단계,유지웅,,다올투자증권,900000,476000,825285
control,현대모비스,012330,2026-07-06,매수유지,"현대모비스(012330) 제조부문 적자축소, 로봇/차세대 차량부품 일정 순항",유민기,,상상인증권,600000,476000,825275
control,현대모비스,012330,2026-07-06,매수,현대모비스(012330) 제조 AI의 기반(Hardware),남주신,,DB증권,650000,476000,825260
control,현대모비스,012330,2026-07-02,매수,현대모비스(012330) Physical AI 전환의 선봉대장,하늘,,NH투자증권,870000,476000,825100
control,현대모비스,012330,2026-07-02,매수유지,현대모비스(012330) 제조 부문 바닥 통과와 Atlas 옵션의 조합,박광래,,신한투자증권,790000,476000,825063
control,현대모비스,012330,2026-07-01,매수유지,현대모비스(012330) 그룹 로봇사업 성패를 결정하는 critical chain,"김성래,김예인",,한화투자증권,810000,476000,825028
control,현대모비스,012330,2026-06-24,매수유지,현대모비스(012330) 짙어지는 로보틱스 사업자의 면모,"김성래,김예인",,한화투자증권,810000,476000,824636
